STATEFIPS;STATE;ZIPCODE;NumofReturns;TotalIncome;Salaries;NumofRetwithDivis;Divis;NumofRetwithRE;Retax
34;NJ;8802;1970.0000;239946.0000;169421.0000;770.0000;5121.0000;320.0000;3687.0000
34;NJ;8804;1530.0000;154584.0000;106856.0000;520.0000;2493.0000;240.0000;2361.0000
34;NJ;8805;6990.0000;419163.0000;323830.0000;1170.0000;5373.0000;600.0000;5282.0000
34;NJ;8807;19210.0000;2575486.0000;1886849.0000;8670.0000;61131.0000;3490.0000;38192.0000
34;NJ;8809;2980.0000;337323.0000;247349.0000;1100.0000;6462.0000;480.0000;5188.0000
34;NJ;8810;4020.0000;539621.0000;384476.0000;1480.0000;44077.0000;470.0000;5219.0000
34;NJ;8812;7450.0000;740288.0000;529315.0000;2040.0000;13067.0000;1110.0000;13041.0000
34;NJ;8816;24040.0000;2810963.0000;2023415.0000;8550.0000;59505.0000;3660.0000;46362.0000
34;NJ;8817;22800.0000;1780065.0000;1399868.0000;5270.0000;15933.0000;1910.0000;17987.0000
34;NJ;8820;18170.0000;2599527.0000;1906005.0000;8160.0000;47936.0000;2490.0000;36867.0000
34;NJ;8822;16250.0000;2078258.0000;1429435.0000;6500.0000;51107.0000;3130.0000;36024.0000
34;NJ;8823;4920.0000;456964.0000;370189.0000;1450.0000;4038.0000;760.0000;6441.0000
34;NJ;8824;6500.0000;787459.0000;587519.0000;2780.0000;15502.0000;950.0000;10194.0000
34;NJ;8825;2240.0000;222780.0000;142058.0000;820.0000;4897.0000;340.0000;3556.0000
34;NJ;8826;2680.0000;286222.0000;201747.0000;960.0000;4962.0000;430.0000;4422.0000
34;NJ;8827;2180.0000;252033.0000;175163.0000;770.0000;4206.0000;350.0000;4277.0000
34;NJ;8828;1320.0000;109365.0000;81103.0000;300.0000;577.0000;170.0000;1186.0000
34;NJ;8829;1880.0000;173503.0000;129602.0000;580.0000;2626.0000;270.0000;2838.0000
34;NJ;8830;9800.0000;802901.0000;578044.0000;2310.0000;12989.0000;810.0000;8320.0000
34;NJ;8831;29370.0000;3285151.0000;2054124.0000;12520.0000;82307.0000;5650.0000;64492.0000
34;NJ;8832;1670.0000;70055.0000;56909.0000;70.0000;88.0000;30.0000;262.0000
34;NJ;8833;4640.0000;804950.0000;508760.0000;2200.0000;28306.0000;1000.0000;13957.0000
34;NJ;8835;5740.0000;316474.0000;243398.0000;890.0000;2085.0000;580.0000;4604.0000
34;NJ;8836;1940.0000;377886.0000;243359.0000;1110.0000;12911.0000;520.0000;7362.0000
34;NJ;8837;8460.0000;705639.0000;611158.0000;2090.0000;14010.0000;780.0000;7959.0000
34;NJ;8840;8980.0000;1123084.0000;840875.0000;3400.0000;23124.0000;1590.0000;19857.0000
34;NJ;8844;21100.0000;2761057.0000;2082021.0000;8580.0000;51233.0000;3800.0000;43092.0000
34;NJ;8846;7530.0000;545814.0000;412565.0000;1710.0000;4680.0000;940.0000;8636.0000
34;NJ;8848;4160.0000;405830.0000;279876.0000;1520.0000;8881.0000;650.0000;6381.0000
34;NJ;8850;4260.0000;447359.0000;314439.0000;1480.0000;9410.0000;720.0000;8439.0000
34;NJ;8852;9000.0000;1065402.0000;838101.0000;3110.0000;15609.0000;1180.0000;14132.0000
34;NJ;8853;2620.0000;394466.0000;274663.0000;1210.0000;9433.0000;540.0000;6999.0000
34;NJ;8854;26720.0000;2252978.0000;1661785.0000;6150.0000;17987.0000;3210.0000;27223.0000
34;NJ;8857;21100.0000;1827794.0000;1386468.0000;5160.0000;15853.0000;2840.0000;25157.0000
34;NJ;8859;12470.0000;907333.0000;700611.0000;2410.0000;7339.0000;1410.0000;11133.0000
34;NJ;8861;30850.0000;1211579.0000;928898.0000;1160.0000;4084.0000;1260.0000;9419.0000
34;NJ;8863;6860.0000;486678.0000;373642.0000;1290.0000;4023.0000;880.0000;7705.0000
34;NJ;8865;15460.0000;935951.0000;699717.0000;2810.0000;14014.0000;1200.0000;8949.0000
34;NJ;8867;2520.0000;408315.0000;272708.0000;1190.0000;9191.0000;540.0000;7391.0000
34;NJ;8869;4320.0000;341229.0000;271301.0000;1060.0000;3370.0000;400.0000;3417.0000
34;NJ;8872;10400.0000;766963.0000;575791.0000;1980.0000;6549.0000;1220.0000;9947.0000
34;NJ;8873;29470.0000;2510239.0000;1793977.0000;7950.0000;53228.0000;4420.0000;38686.0000
34;NJ;8876;11980.0000;1245129.0000;935425.0000;4160.0000;25687.0000;1850.0000;19323.0000
34;NJ;8879;12130.0000;863610.0000;649308.0000;2240.0000;6585.0000;1490.0000;11755.0000
34;NJ;8880;2590.0000;160169.0000;130288.0000;420.0000;662.0000;260.0000;1950.0000
34;NJ;8882;8030.0000;523570.0000;395446.0000;1300.0000;4950.0000;750.0000;5673.0000
34;NJ;8884;4150.0000;315409.0000;240476.0000;1010.0000;2615.0000;540.0000;5016.0000
34;NJ;8886;3380.0000;321349.0000;251830.0000;1000.0000;4372.0000;510.0000;4990.0000
34;NJ;8887;610.0000;50685.0000;35994.0000;220.0000;890.0000;90.0000;630.0000
34;NJ;8889;5220.0000;786074.0000;503750.0000;2570.0000;25748.0000;1160.0000;14741.0000
34;NJ;8901;20590.0000;858194.0000;700649.0000;1410.0000;6843.0000;620.0000;4412.0000
34;NJ;8902;22260.0000;1752257.0000;1355461.0000;4780.0000;21620.0000;2210.0000;22661.0000
34;NJ;8904;7370.0000;665267.0000;474792.0000;2300.0000;20668.0000;790.0000;10041.0000
34;NJ;99999;22940.0000;2310776.0000;1174301.0000;5190.0000;89639.0000;2200.0000;27508.0000
35;NM;87001;1700.0000;59319.0000;44593.0000;40.0000;74.0000;0.0000;0.0000
35;NM;87002;8890.0000;400032.0000;268398.0000;770.0000;3388.0000;210.0000;525.0000
35;NM;87004;5450.0000;293319.0000;159263.0000;600.0000;3702.0000;290.0000;910.0000
35;NM;87005;250.0000;10770.0002;7693.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87006;480.0000;21283.0000;15761.0000;20.0000;12.0000;0.0000;0.0000
35;NM;87008;1270.0000;121295.0000;67488.0000;410.0000;3597.0000;140.0000;507.0000
35;NM;87010;550.0000;32054.0002;14495.0000;120.0000;749.0000;30.0000;98.0000
35;NM;87012;110.0000;4554.0002;3659.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87013;1780.0000;54070.0001;41439.0000;30.0000;10.0000;0.0000;0.0000
35;NM;87014;260.0000;11537.0001;7801.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87015;6160.0000;392839.0000;274308.0000;950.0000;3158.0000;330.0000;819.0000
35;NM;87016;1040.0000;47358.0001;30615.0000;80.0000;457.0000;20.0000;32.0000
35;NM;87017;150.0000;6245.0002;4879.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87020;4120.0000;195998.0000;139567.0000;300.0000;978.0000;70.0000;185.0000
35;NM;87023;340.0000;16427.0001;11780.0000;30.0000;18.0000;0.0000;0.0000
35;NM;87024;1170.0000;40036.0000;29815.0000;30.0000;224.0000;0.0000;0.0000
35;NM;87025;570.0000;46234.0000;30077.0000;140.0000;399.0000;50.0000;140.0000
35;NM;87026;1510.0000;47213.0001;37201.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87027;120.0000;5938.0002;3856.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87031;18420.0000;920470.0000;661675.0000;1570.0000;5140.0000;620.0000;1790.0000
35;NM;87035;3020.0000;127398.0000;91023.0000;190.0000;340.0000;30.0000;54.0000
35;NM;87036;810.0000;42559.0001;21075.0000;140.0000;807.0000;30.0000;57.0000
35;NM;87037;270.0000;7399.0000;5961.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87041;400.0000;15913.0001;11147.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87042;1750.0000;108840.0000;72509.0000;210.0000;459.0000;100.0000;308.0000
35;NM;87043;2780.0000;316181.0000;152754.0000;1240.0000;10930.0000;470.0000;2056.0000
35;NM;87044;170.0000;7667.0003;5663.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87045;720.0000;20302.0002;16936.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87047;2620.0000;282794.0000;154989.0000;860.0000;7125.0000;370.0000;1617.0000
35;NM;87048;4720.0000;607088.0000;281112.0000;1930.0000;20397.0000;890.0000;5032.0000
35;NM;87052;1300.0000;36318.0001;29391.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87053;480.0000;16398.0001;13313.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87056;390.0000;21631.0000;14340.0000;50.0000;175.0000;0.0000;0.0000
35;NM;87059;4600.0000;389410.0000;240753.0000;1130.0000;6339.0000;440.0000;1773.0000
35;NM;87062;640.0000;22215.0002;17551.0000;20.0000;37.0000;0.0000;0.0000
35;NM;87063;120.0000;3592.0001;2401.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87068;2170.0000;148676.0000;91551.0000;380.0000;2206.0000;110.0000;451.0000
35;NM;87083;210.0000;12495.0001;4640.0000;50.0000;169.0000;0.0000;0.0000
35;NM;87102;9220.0000;360937.0000;260649.0000;760.0000;3284.0000;250.0000;993.0000
35;NM;87104;5890.0000;447954.0000;258611.0000;1310.0000;13167.0000;560.0000;3125.0000
35;NM;87105;23650.0000;959072.0000;681796.0000;1390.0000;5339.0000;570.0000;1653.0000
35;NM;87106;11680.0000;706977.0000;481389.0000;2310.0000;14416.0000;630.0000;2940.0000
35;NM;87107;14490.0000;1093702.0000;624202.0000;2820.0000;44640.0000;1180.0000;7132.0000
35;NM;87108;15600.0000;662962.0000;460283.0000;1930.0000;14450.0000;510.0000;1972.0000
35;NM;87109;19530.0000;1234864.0000;770000.0000;3880.0000;20128.0000;1350.0000;5167.0000
35;NM;87110;19670.0000;1164701.0000;755386.0000;3710.0000;25574.0000;1020.0000;3874.0000
35;NM;87111;27940.0000;2618399.0000;1500122.0000;8480.0000;71748.0000;3060.0000;17127.0000
35;NM;87112;21630.0000;1200139.0000;816854.0000;3640.0000;16253.0000;1140.0000;4090.0000
35;NM;87113;7540.0000;618349.0000;449195.0000;1560.0000;6063.0000;770.0000;3521.0000
35;NM;87114;31750.0000;2186504.0000;1571472.0000;4710.0000;18429.0000;2590.0000;10661.0000
35;NM;87116;1480.0000;83968.0001;77742.0000;220.0000;265.0000;20.0000;102.0000
35;NM;87120;31630.0000;2165888.0000;1527036.0000;4920.0000;23020.0000;2780.0000;11700.0000
35;NM;87121;34710.0000;1313542.0000;1088865.0000;960.0000;1383.0000;660.0000;1702.0000
35;NM;87122;8440.0000;1521764.0000;814799.0000;4100.0000;36758.0000;2040.0000;13661.0000
35;NM;87123;20190.0000;1139731.0000;786156.0000;3100.0000;15933.0000;1190.0000;4787.0000
35;NM;87124;26770.0000;1663150.0000;1188172.0000;4100.0000;15241.0000;1730.0000;5938.0000
35;NM;87144;21890.0000;1441122.0000;1068542.0000;2960.0000;10539.0000;1700.0000;6106.0000
35;NM;87301;7860.0000;397322.0000;286445.0000;670.0000;2971.0000;230.0000;755.0000
35;NM;87312;240.0000;9148.0002;7790.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87317;730.0000;21708.0002;17913.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87321;930.0000;31184.0000;20220.0000;70.0000;161.0000;0.0000;0.0000
35;NM;87323;1300.0000;43660.0001;35264.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87401;16660.0000;881320.0000;628048.0000;1810.0000;9207.0000;630.0000;1840.0000
35;NM;87402;4850.0000;402397.0000;251038.0000;860.0000;6326.0000;380.0000;1224.0000
35;NM;87410;6640.0000;352544.0000;252933.0000;710.0000;2097.0000;230.0000;670.0000
35;NM;87412;300.0000;16577.0002;9670.0000;30.0000;17.0000;0.0000;0.0000
35;NM;87413;5880.0000;276203.0000;206361.0000;450.0000;977.0000;150.0000;347.0000
35;NM;87415;1020.0000;59663.0001;39571.0000;140.0000;631.0000;30.0000;76.0000
35;NM;87416;1720.0000;70677.0000;54036.0000;70.0000;113.0000;0.0000;0.0000
35;NM;87417;3460.0000;162019.0000;124348.0000;160.0000;192.0000;60.0000;98.0000
35;NM;87418;450.0000;26906.0000;20545.0000;60.0000;112.0000;0.0000;0.0000
35;NM;87419;130.0000;6629.0002;3407.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87420;4270.0000;165008.0001;132251.0000;80.0000;86.0000;0.0000;0.0000
35;NM;87421;860.0000;35551.0001;26069.0000;20.0000;10.0000;0.0000;0.0000
35;NM;87501;8400.0000;990782.0000;346135.0000;3240.0000;81692.0000;1290.0000;8382.0000
35;NM;87505;16280.0000;1452364.0000;621736.0000;4830.0000;98549.0000;1940.0000;10568.0000
35;NM;87506;6280.0000;1170446.0000;360984.0000;2120.0000;74463.0000;1130.0000;8368.0000
35;NM;87507;23740.0000;1220776.0000;823928.0000;2830.0000;17271.0000;1420.0000;4545.0000
35;NM;87508;9100.0000;793097.0000;379288.0000;3000.0000;30565.0000;1200.0000;5070.0000
35;NM;87510;590.0000;31093.0000;15767.0000;90.0000;765.0000;30.0000;82.0000
35;NM;87520;700.0000;32796.0000;18774.0000;70.0000;182.0000;0.0000;0.0000
35;NM;87521;320.0000;14196.0002;9236.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87522;1200.0000;61227.0001;39033.0000;80.0000;212.0000;30.0000;58.0000
35;NM;87528;1460.0000;53354.0001;43959.0000;20.0000;6.0000;0.0000;0.0000
35;NM;87529;2020.0000;115690.0000;54811.0000;460.0000;4864.0000;120.0000;368.0000
35;NM;87530;400.0000;20250.0001;12729.0000;30.0000;52.0000;0.0000;0.0000
35;NM;87531;140.0000;6391.0001;3136.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87532;6900.0000;357747.0000;247871.0000;450.0000;1571.0000;260.0000;558.0000
35;NM;87535;690.0000;36975.0000;22342.0000;70.0000;445.0000;40.0000;122.0000
35;NM;87537;460.0000;21022.0001;14461.0000;20.0000;30.0000;0.0000;0.0000
35;NM;87539;110.0000;4564.0002;3546.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87540;530.0000;60190.0000;22113.0000;250.0000;3532.0000;100.0000;556.0000
35;NM;87544;6640.0000;780218.0000;544994.0000;2390.0000;15801.0000;890.0000;3273.0000
35;NM;87549;400.0000;20909.0001;15253.0000;20.0000;21.0000;0.0000;0.0000
35;NM;87551;180.0000;9399.0003;3042.0000;30.0000;61.0000;0.0000;0.0000
35;NM;87552;1330.0000;63417.0000;40242.0000;100.0000;274.0000;40.0000;57.0000
35;NM;87553;570.0000;25164.0000;16996.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87556;1000.0000;39043.0000;26615.0000;70.0000;133.0000;0.0000;0.0000
35;NM;87557;3250.0000;155154.0000;87304.0000;440.0000;3520.0000;120.0000;471.0000
35;NM;87560;510.0000;19581.0001;12878.0000;20.0000;263.0000;0.0000;0.0000
35;NM;87565;210.0000;9770.0001;5259.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87566;1280.0000;50113.0000;36749.0000;30.0000;8.0000;0.0000;0.0000
35;NM;87567;2240.0000;100116.0000;73387.0000;100.0000;228.0000;60.0000;109.0000
35;NM;87571;5610.0000;284266.0000;139857.0000;1070.0000;11370.0000;250.0000;823.0000
35;NM;87575;340.0000;14874.0002;8780.0000;20.0000;39.0000;0.0000;0.0000
35;NM;87579;270.0000;10565.0002;6841.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87701;8040.0000;321256.0000;197150.0000;480.0000;3013.0000;150.0000;401.0000
35;NM;87711;270.0000;7929.0001;6932.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87714;430.0000;21077.0000;11780.0000;50.0000;262.0000;0.0000;0.0000
35;NM;87715;230.0000;7311.0002;4658.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87718;250.0000;13737.0001;6379.0000;40.0000;181.0000;0.0000;0.0000
35;NM;87722;160.0000;6986.0002;3980.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87723;140.0000;5007.0002;3175.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87728;160.0000;6709.0002;4772.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87731;140.0000;6455.0003;3315.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87732;650.0000;26672.0000;17533.0000;40.0000;37.0000;0.0000;0.0000
35;NM;87740;3100.0000;133500.0000;81407.0000;440.0000;2236.0000;60.0000;121.0000
35;NM;87742;250.0000;12383.0003;6308.0000;40.0000;160.0000;0.0000;0.0000
35;NM;87743;130.0000;6192.0001;3554.0000;20.0000;34.0000;0.0000;0.0000
35;NM;87745;260.0000;12177.0001;5884.0000;30.0000;96.0000;0.0000;0.0000
35;NM;87747;530.0000;22434.0001;12764.0000;40.0000;85.0000;0.0000;0.0000
35;NM;87752;170.0000;5965.0001;2889.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87801;4050.0000;179802.0000;123040.0000;460.0000;2831.0000;80.0000;203.0000
35;NM;87821;250.0000;11800.0001;4336.0000;50.0000;101.0000;0.0000;0.0000
35;NM;87823;300.0000;14300.0001;8282.0000;30.0000;75.0000;0.0000;0.0000
35;NM;87825;1110.0000;39860.0000;28401.0000;90.0000;189.0000;0.0000;0.0000
35;NM;87827;150.0000;7561.0002;2520.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87828;100.0000;3221.0001;2316.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87829;350.0000;18385.0001;8275.0000;70.0000;148.0000;0.0000;0.0000
35;NM;87830;340.0000;14076.0001;7350.0000;50.0000;131.0000;0.0000;0.0000
35;NM;87832;310.0000;14361.0001;7617.0000;40.0000;114.0000;0.0000;0.0000
35;NM;87901;2650.0000;94683.0001;52494.0000;320.0000;1364.0000;20.0000;31.0000
35;NM;87930;340.0000;12057.0001;8440.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87931;250.0000;12581.0002;5984.0000;40.0000;77.0000;0.0000;0.0000
35;NM;87936;140.0000;6805.0003;4324.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87937;1500.0000;50361.0000;32750.0000;30.0000;46.0000;0.0000;0.0000
35;NM;87940;170.0000;6511.0002;4492.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87941;580.0000;17606.0001;12261.0000;0.0000;0.0000;0.0000;0.0000
35;NM;87942;440.0000;16171.0002;10596.0000;60.0000;68.0000;0.0000;0.0000
35;NM;88001;14390.0000;486995.0000;338474.0000;860.0000;2248.0000;180.0000;500.0000
35;NM;88002;360.0000;24181.0002;21446.0000;40.0000;50.0000;0.0000;0.0000
35;NM;88005;11390.0000;582414.0000;352293.0000;1660.0000;9249.0000;450.0000;1290.0000
35;NM;88007;10260.0000;640708.0000;368270.0000;1470.0000;11702.0000;520.0000;1675.0000
35;NM;88008;4170.0000;216415.0000;169331.0000;340.0000;1203.0000;200.0000;638.0000
35;NM;88011;14890.0000;1166325.0000;653360.0000;3510.0000;22645.0000;1200.0000;4382.0000
35;NM;88012;14080.0000;690081.0000;525102.0000;1280.0000;2750.0000;440.0000;1039.0000
35;NM;88020;280.0000;12114.0002;7865.0000;30.0000;31.0000;0.0000;0.0000
35;NM;88021;7050.0000;261038.0000;194048.0000;290.0000;704.0000;150.0000;549.0000
35;NM;88022;290.0000;14442.0002;9644.0000;30.0000;31.0000;0.0000;0.0000
35;NM;88023;1120.0000;41864.0000;28205.0000;60.0000;76.0000;0.0000;0.0000
35;NM;88024;340.0000;9437.0001;8307.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88030;8920.0000;339861.0000;234768.0000;600.0000;2420.0000;100.0000;228.0000
35;NM;88039;190.0000;8911.0002;3417.0000;40.0000;119.0000;0.0000;0.0000
35;NM;88041;250.0000;12209.0002;5894.0000;50.0000;108.0000;0.0000;0.0000
35;NM;88042;120.0000;7529.0002;935.0000;40.0000;171.0000;0.0000;0.0000
35;NM;88043;580.0000;23255.0001;16193.0000;30.0000;26.0000;0.0000;0.0000
35;NM;88044;1440.0000;69544.0000;51338.0000;110.0000;196.0000;40.0000;92.0000
35;NM;88045;1300.0000;56929.0000;41539.0000;90.0000;308.0000;0.0000;0.0000
35;NM;88047;1940.0000;89987.0000;55739.0000;210.0000;1625.0000;70.0000;193.0000
35;NM;88048;1670.0000;49657.0001;40130.0000;20.0000;6.0000;0.0000;0.0000
35;NM;88049;460.0000;21217.0001;9147.0000;110.0000;333.0000;0.0000;0.0000
35;NM;88061;6270.0000;323040.0000;180248.0000;1120.0000;6471.0000;200.0000;427.0000
35;NM;88063;5480.0000;147645.0000;120904.0000;50.0000;86.0000;40.0000;124.0000
35;NM;88072;450.0000;16031.0002;12003.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88081;6350.0000;184425.0000;143935.0000;120.0000;126.0000;50.0000;121.0000
35;NM;88101;19050.0000;924482.0000;696060.0000;2080.0000;6332.0000;450.0000;975.0000
35;NM;88116;150.0000;8126.0002;4205.0000;20.0000;11.0000;0.0000;0.0000
35;NM;88119;700.0000;31316.0000;20145.0000;70.0000;356.0000;0.0000;0.0000
35;NM;88124;430.0000;21586.0001;13756.0000;70.0000;101.0000;0.0000;0.0000
35;NM;88130;6900.0000;314654.0000;231386.0000;620.0000;1832.0000;130.0000;232.0000
35;NM;88135;610.0000;30068.0000;22647.0000;50.0000;96.0000;0.0000;0.0000
35;NM;88201;10430.0000;662984.0000;423316.0000;1490.0000;10062.0000;480.0000;1366.0000
35;NM;88203;11720.0000;437988.0000;331745.0000;520.0000;1800.0000;120.0000;276.0000
35;NM;88210;6990.0000;475949.0000;360237.0000;810.0000;3981.0000;320.0000;808.0000
35;NM;88220;15380.0000;1079265.0000;775050.0000;1460.0000;6633.0000;670.0000;1663.0000
35;NM;88230;2010.0000;83959.0000;65313.0000;60.0000;58.0000;0.0000;0.0000
35;NM;88232;890.0000;44454.0000;31269.0000;30.0000;131.0000;0.0000;0.0000
35;NM;88240;15820.0000;827319.0000;642192.0000;970.0000;4367.0000;450.0000;978.0000
35;NM;88242;3210.0000;239074.0000;172776.0000;340.0000;1736.0000;180.0000;437.0000
35;NM;88252;870.0000;51372.0002;38793.0000;60.0000;172.0000;0.0000;0.0000
35;NM;88253;400.0000;22034.0002;16645.0000;30.0000;290.0000;0.0000;0.0000
35;NM;88256;730.0000;45420.0002;32536.0000;30.0000;34.0000;0.0000;0.0000
35;NM;88260;5980.0000;346342.0000;260158.0000;370.0000;1797.0000;170.0000;387.0000
35;NM;88265;110.0000;5450.0002;4514.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88267;440.0000;24682.0001;18578.0000;40.0000;119.0000;0.0000;0.0000
35;NM;88301;550.0000;25514.0000;13248.0000;70.0000;160.0000;0.0000;0.0000
35;NM;88310;15800.0000;772239.0000;529697.0000;2090.0000;6392.0000;420.0000;1098.0000
35;NM;88311;680.0000;41093.0001;19926.0000;100.0000;474.0000;20.0000;50.0000
35;NM;88312;1240.0000;107304.0000;36341.0000;400.0000;3363.0000;130.0000;527.0000
35;NM;88314;100.0000;4662.0002;2713.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88316;950.0000;41633.0000;24041.0000;90.0000;197.0000;20.0000;60.0000
35;NM;88317;900.0000;59824.0000;31996.0000;200.0000;1154.0000;40.0000;100.0000
35;NM;88318;160.0000;7165.0002;3512.0000;30.0000;55.0000;0.0000;0.0000
35;NM;88330;1530.0000;64573.0000;62464.0000;180.0000;97.0000;0.0000;0.0000
35;NM;88336;130.0000;4102.0002;2497.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88337;1140.0000;65954.0000;39374.0000;190.0000;996.0000;30.0000;58.0000
35;NM;88339;310.0000;19594.0002;8057.0000;60.0000;128.0000;0.0000;0.0000
35;NM;88340;1610.0000;54669.0000;34835.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88341;280.0000;14846.0001;7989.0000;50.0000;85.0000;0.0000;0.0000
35;NM;88345;2670.0000;146432.0000;77659.0000;480.0000;3266.0000;140.0000;553.0000
35;NM;88346;1360.0000;51001.0000;29781.0000;80.0000;93.0000;0.0000;0.0000
35;NM;88348;140.0000;5578.0002;2542.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88350;160.0000;5452.0002;2282.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88352;2070.0000;89276.0000;57809.0000;200.0000;662.0000;20.0000;31.0000
35;NM;88401;2650.0000;103527.0000;66498.0000;180.0000;1117.0000;40.0000;71.0000
35;NM;88415;1190.0000;55667.0000;39440.0000;100.0000;310.0000;0.0000;0.0000
35;NM;88418;130.0000;6342.0002;3893.0000;20.0000;32.0000;0.0000;0.0000
35;NM;88426;510.0000;24388.0001;14171.0000;70.0000;85.0000;0.0000;0.0000
35;NM;88434;160.0000;7149.0002;4575.0000;0.0000;0.0000;0.0000;0.0000
35;NM;88435;1410.0000;49564.0000;34490.0000;50.0000;104.0000;70.0000;103.0000
35;NM;99999;72720.0000;4161491.0000;2346856.0000;7940.0000;95722.0000;2610.0000;10816.0000
36;NY;10001;15590.0000;2830868.0000;1976619.0000;6190.0000;65212.0000;1290.0000;20824.0000
36;NY;10002;41020.0000;2697332.0000;2001827.0000;8680.0000;52545.0000;1850.0000;16147.0000
36;NY;10003;25780.0000;6953211.0000;3777278.0000;13800.0000;266454.0000;4360.0000;78967.0000
36;NY;10004;2220.0000;1047897.0000;640178.0000;1150.0000;31094.0000;400.0000;9387.0000
